**ACTUATORS**
Actuator,Weather Data,Outdoor Dry Bulb,Environment;
Actuator,Weather Data,Outdoor Dew Point,Environment;
Actuator,Weather Data,Outdoor Relative Humidity,Environment;
Actuator,Weather Data,Diffuse Solar,Environment;
Actuator,Weather Data,Direct Solar,Environment;
Actuator,Weather Data,Wind Speed,Environment;
Actuator,Weather Data,Wind Direction,Environment;
Actuator,Schedule:Compact,Schedule Value,ALWAYS_ON;
Actuator,Schedule:Compact,Schedule Value,INFIL_QUARTER_ON_SCH;
Actuator,Schedule:Compact,Schedule Value,BLDG_OCC_SCH;
Actuator,Schedule:Compact,Schedule Value,BLDG_LIGHT_SCH;
Actuator,Schedule:Compact,Schedule Value,BLDG_EQUIP_SCH;
Actuator,Schedule:Compact,Schedule Value,ACTIVITY_SCH;
Actuator,Schedule:Compact,Schedule Value,WORK_EFF_SCH;
Actuator,Schedule:Compact,Schedule Value,AIR_VELO_SCH;
Actuator,Schedule:Compact,Schedule Value,CLOTHING_SCH;
Actuator,Schedule:Compact,Schedule Value,CLGSETP_SCH;
Actuator,Schedule:Compact,Schedule Value,HTGSETP_SCH;
Actuator,Schedule:Compact,Schedule Value,MINOA_SCHED;
Actuator,Schedule:Compact,Schedule Value,DUAL ZONE CONTROL TYPE SCHED;
Actuator,Schedule:Compact,Schedule Value,HVACOPERATIONSCHD;
Actuator,Schedule:Compact,Schedule Value,BLDG_SWH_SCH;
Actuator,Schedule:Compact,Schedule Value,WATER EQUIPMENT LATENT FRACT SCHED;
Actuator,Schedule:Compact,Schedule Value,WATER EQUIPMENT SENSIBLE FRACT SCHED;
Actuator,Schedule:Compact,Schedule Value,SWHSYS1 WATER HEATER AMBIENT TEMPERATURE SCHEDULE NAME;
Actuator,Schedule:Compact,Schedule Value,WATER EQUIPMENT TEMP SCHED;
Actuator,Schedule:Compact,Schedule Value,WATER EQUIPMENT HOT SUPPLY TEMP SCHED;
Actuator,Schedule:Compact,Schedule Value,SWHSYS1 WATER HEATER SETPOINT TEMPERATURE SCHEDULE NAME;
Actuator,Schedule:Compact,Schedule Value,SWHSYS1-LOOP-TEMP-SCHEDULE;
Actuator,Schedule:Compact,Schedule Value,PUGETSOUNDSEASONSSCHED;
Actuator,Material,Surface Property Solar Absorptance,MASS NONRES WALL INSULATION;
Actuator,Material,Surface Property Thermal Absorptance,MASS NONRES WALL INSULATION;
Actuator,Material,Surface Property Visible Absorptance,MASS NONRES WALL INSULATION;
Actuator,Material,Surface Property Solar Absorptance,ATTICFLOOR NONRES INSULATION;
Actuator,Material,Surface Property Thermal Absorptance,ATTICFLOOR NONRES INSULATION;
Actuator,Material,Surface Property Visible Absorptance,ATTICFLOOR NONRES INSULATION;
Actuator,Material,Surface Property Solar Absorptance,STD WOOD 6INCH;
Actuator,Material,Surface Property Thermal Absorptance,STD WOOD 6INCH;
Actuator,Material,Surface Property Visible Absorptance,STD WOOD 6INCH;
Actuator,Material,Surface Property Solar Absorptance,WOOD SIDING;
Actuator,Material,Surface Property Thermal Absorptance,WOOD SIDING;
Actuator,Material,Surface Property Visible Absorptance,WOOD SIDING;
