cur_datetime,WallshadeT,WalllitT,RoofT,canTemp,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,293.088,291.820,291.173,290.122,0.000,287.334,99731.472,288.547,100089.758,
2004-06-01 00:10:00,293.017,291.746,291.032,289.108,0.000,287.334,99729.111,288.115,100089.996,
2004-06-01 00:15:00,293.015,291.754,291.177,289.451,0.000,287.334,99726.750,288.187,100089.954,
2004-06-01 00:20:00,293.038,291.788,291.347,289.930,0.000,287.334,99724.389,288.318,100089.868,
2004-06-01 00:25:00,293.010,291.768,291.244,289.958,0.000,287.334,99722.028,288.398,100089.808,
2004-06-01 00:30:00,292.996,291.763,291.152,290.060,0.000,287.334,99719.667,288.443,100089.757,
2004-06-01 00:35:00,292.941,291.715,291.015,289.923,0.000,287.333,99717.306,288.449,100089.729,
2004-06-01 00:40:00,292.925,291.706,290.912,289.982,0.000,287.333,99714.944,288.476,100089.682,
2004-06-01 00:45:00,292.883,291.671,290.805,289.908,0.000,287.333,99712.583,288.500,100089.636,
2004-06-01 00:50:00,292.875,291.669,290.728,290.016,0.000,287.333,99710.222,288.552,100089.567,
2004-06-01 00:55:00,292.842,291.642,290.624,289.977,0.000,287.333,99707.861,288.599,100089.497,
2004-06-01 01:00:00,292.845,291.651,290.572,290.104,0.000,287.333,99705.500,288.672,100089.401,
2004-06-01 01:05:00,292.811,291.624,290.495,290.017,0.000,287.342,99703.931,288.641,100089.458,
2004-06-01 01:10:00,292.797,291.616,290.432,290.035,0.000,287.351,99702.361,288.584,100089.532,
2004-06-01 01:15:00,292.745,291.572,290.340,289.845,0.000,287.360,99700.792,288.504,100089.617,
2004-06-01 01:20:00,292.729,291.561,290.275,289.850,0.000,287.369,99699.222,288.450,100089.684,
2004-06-01 01:25:00,292.683,291.523,290.194,289.702,0.000,287.378,99697.653,288.389,100089.754,
2004-06-01 01:30:00,292.670,291.516,290.138,289.740,0.000,287.387,99696.083,288.348,100089.809,
2004-06-01 01:35:00,292.627,291.479,290.058,289.602,0.000,287.396,99694.514,288.294,100089.871,
2004-06-01 01:40:00,292.616,291.473,290.002,289.647,0.000,287.405,99692.944,288.258,100089.920,
2004-06-01 01:45:00,292.574,291.438,289.928,289.508,0.000,287.414,99691.375,288.208,100089.976,
2004-06-01 01:50:00,292.564,291.433,289.876,289.562,0.000,287.423,99689.806,288.177,100090.020,
2004-06-01 01:55:00,292.524,291.399,289.802,289.426,0.000,287.432,99688.236,288.131,100090.070,
2004-06-01 02:00:00,292.519,291.399,289.774,289.488,0.000,287.441,99686.667,288.105,100090.109,
2004-06-01 02:05:00,292.485,291.373,289.732,289.372,0.000,287.444,99685.875,288.090,100090.113,
2004-06-01 02:10:00,292.488,291.381,289.715,289.476,0.000,287.446,99685.083,288.104,100090.101,
2004-06-01 02:15:00,292.459,291.361,289.675,289.376,0.000,287.448,99684.292,288.102,100090.098,
2004-06-01 02:20:00,292.465,291.371,289.659,289.484,0.000,287.450,99683.500,288.116,100090.087,
2004-06-01 02:25:00,292.437,291.351,289.632,289.369,0.000,287.453,99682.708,288.110,100090.086,
2004-06-01 02:30:00,292.445,291.364,289.630,289.475,0.000,287.455,99681.917,288.122,100090.077,
2004-06-01 02:35:00,292.417,291.344,289.604,289.357,0.000,287.457,99681.125,288.115,100090.077,
2004-06-01 02:40:00,292.428,291.359,289.602,289.467,0.000,287.460,99680.333,288.128,100090.067,
2004-06-01 02:45:00,292.401,291.341,289.586,289.348,0.000,287.462,99679.542,288.121,100090.067,
2004-06-01 02:50:00,292.414,291.358,289.597,289.462,0.000,287.464,99678.750,288.134,100090.058,
2004-06-01 02:55:00,292.388,291.340,289.581,289.341,0.000,287.466,99677.958,288.127,100090.057,
2004-06-01 03:00:00,292.394,291.351,289.568,289.459,0.000,287.469,99677.167,288.141,100090.048,
