cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,288.699,287.877,0.000,291.088,291.909,292.251,287.334,99731.472,288.538,100089.762,
2004-06-01 00:10:00,288.221,287.903,0.000,291.107,291.928,292.051,287.334,99729.111,288.122,100089.992,
2004-06-01 00:15:00,288.349,287.916,0.000,291.073,291.888,291.955,287.334,99726.750,288.204,100089.946,
2004-06-01 00:20:00,288.532,287.946,0.000,291.049,291.859,291.895,287.334,99724.389,288.333,100089.861,
2004-06-01 00:25:00,288.610,287.969,0.000,291.035,291.840,291.838,287.334,99722.028,288.399,100089.808,
2004-06-01 00:30:00,288.653,288.007,0.000,291.013,291.813,291.783,287.334,99719.667,288.443,100089.758,
2004-06-01 00:35:00,288.645,288.040,0.000,290.993,291.787,291.725,287.333,99717.306,288.451,100089.728,
2004-06-01 00:40:00,288.675,288.087,0.000,290.980,291.769,291.671,287.333,99714.944,288.484,100089.678,
2004-06-01 00:45:00,288.691,288.132,0.000,290.971,291.754,291.617,287.333,99712.583,288.510,100089.631,
2004-06-01 00:50:00,288.746,288.193,0.000,290.969,291.748,291.566,287.333,99710.222,288.564,100089.561,
2004-06-01 00:55:00,288.784,288.257,0.000,290.969,291.743,291.516,287.333,99707.861,288.611,100089.491,
2004-06-01 01:00:00,288.859,288.339,0.000,290.973,291.743,291.480,287.333,99705.500,288.685,100089.395,
2004-06-01 01:05:00,288.825,288.268,0.000,290.961,291.726,291.440,287.342,99703.931,288.654,100089.452,
2004-06-01 01:10:00,288.773,288.209,0.000,290.945,291.705,291.399,287.351,99702.361,288.597,100089.525,
2004-06-01 01:15:00,288.684,288.148,0.000,290.921,291.675,291.355,287.360,99700.792,288.518,100089.610,
2004-06-01 01:20:00,288.637,288.096,0.000,290.905,291.655,291.315,287.369,99699.222,288.467,100089.675,
2004-06-01 01:25:00,288.572,288.043,0.000,290.884,291.629,291.274,287.378,99697.653,288.407,100089.744,
2004-06-01 01:30:00,288.541,287.996,0.000,290.870,291.610,291.236,287.387,99696.083,288.369,100089.799,
2004-06-01 01:35:00,288.483,287.948,0.000,290.851,291.586,291.197,287.396,99694.514,288.316,100089.860,
2004-06-01 01:40:00,288.455,287.906,0.000,290.837,291.568,291.162,287.405,99692.944,288.282,100089.909,
2004-06-01 01:45:00,288.400,287.864,0.000,290.820,291.545,291.126,287.414,99691.375,288.232,100089.964,
2004-06-01 01:50:00,288.376,287.827,0.000,290.808,291.529,291.093,287.423,99689.806,288.203,100090.007,
2004-06-01 01:55:00,288.325,287.790,0.000,290.791,291.508,291.059,287.432,99688.236,288.157,100090.057,
2004-06-01 02:00:00,288.307,287.756,0.000,290.777,291.489,291.036,287.441,99686.667,288.133,100090.095,
2004-06-01 02:05:00,288.285,287.763,0.000,290.762,291.470,291.018,287.444,99685.875,288.118,100090.099,
2004-06-01 02:10:00,288.308,287.769,0.000,290.756,291.458,291.007,287.446,99685.083,288.134,100090.087,
2004-06-01 02:15:00,288.300,287.775,0.000,290.745,291.443,290.998,287.448,99684.292,288.132,100090.083,
2004-06-01 02:20:00,288.321,287.780,0.000,290.739,291.433,290.993,287.450,99683.500,288.147,100090.072,
2004-06-01 02:25:00,288.307,287.785,0.000,290.728,291.418,290.989,287.453,99682.708,288.140,100090.071,
2004-06-01 02:30:00,288.326,287.790,0.000,290.724,291.409,290.988,287.455,99681.917,288.154,100090.061,
2004-06-01 02:35:00,288.311,287.794,0.000,290.714,291.394,290.988,287.457,99681.125,288.146,100090.061,
2004-06-01 02:40:00,288.331,287.799,0.000,290.710,291.386,290.992,287.460,99680.333,288.160,100090.051,
2004-06-01 02:45:00,288.316,287.803,0.000,290.701,291.373,290.995,287.462,99679.542,288.153,100090.051,
2004-06-01 02:50:00,288.338,287.808,0.000,290.699,291.366,291.003,287.464,99678.750,288.167,100090.041,
2004-06-01 02:55:00,288.322,287.812,0.000,290.690,291.353,291.009,287.466,99677.958,288.160,100090.041,
2004-06-01 03:00:00,288.344,287.817,0.000,290.685,291.345,291.005,287.469,99677.167,288.175,100090.031,
2004-06-01 03:05:00,288.344,287.848,0.000,290.677,291.332,290.995,287.468,99678.042,288.184,100090.004,
2004-06-01 03:10:00,288.391,287.880,0.000,290.677,291.329,290.986,287.467,99678.917,288.225,100089.961,
2004-06-01 03:15:00,288.402,287.912,0.000,290.671,291.319,290.974,287.466,99679.792,288.244,100089.927,
2004-06-01 03:20:00,288.450,287.944,0.000,290.672,291.317,290.963,287.465,99680.667,288.286,100089.883,
2004-06-01 03:25:00,288.458,287.977,0.000,290.666,291.308,290.949,287.464,99681.542,288.303,100089.849,
